Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
32.715169312548475,10.588708553392573,35.82946911260255,3.7760040579973118,192.7465170479775
34.078227255538536,13.095893501391854,38.74628797189364,3.6482528917800323,170.0596066803146
30.12552409828975,11.456867758522556,37.942973628324026,2.2092614545022586,104.14161560457194
33.306298925541135,10.287759911474273,35.41578909455119,1.4655138390294962,85.59111494689765
34.00212475205306,11.529073322937496,39.86358296713147,5.486078789766633,298.38162823170796
31.077837880486207,13.650835769697743,36.82465347712312,5.502090285816652,272.3155887772126
34.48688025616901,12.935243916324842,36.70359610077699,4.16550728636634,199.27157902128877
33.44004532974274,11.616482652151355,38.32091071556951,2.6951489552435035,134.7680069393071
32.46012571192896,11.615816525249729,39.837819759085946,2.7460478730633042,149.32652863174752
33.82261642593817,11.646201443660878,36.37468508963457,4.629778394351197,202.611823394889
35.95190071514571,14.284422781916925,38.09868775975676,5.485551299762886,228.3539459253995
33.236426131576046,12.420128997454709,38.686106400528914,5.4354321213255865,260.76086907644765
33.322686762190436,12.473045811910177,39.10896897162103,4.899377729288119,220.5546379461228
32.40283083059768,13.133311799435027,38.28230648844356,4.210158230771439,200.34510758562575
31.89520231969577,12.262668074929165,37.41275545746669,1.420699824975244,68.07938487241276
34.07943656150752,11.715053639597226,36.67585564696205,1.8081435704730688,81.34221034319317
31.887091026318473,11.784015166006524,38.1378302128742,5.492770942635397,303.6878978211847
33.09303610838521,11.92123861464453,36.284577580823026,4.03214529829795,208.14216020694388
32.379045319205346,11.959055539839174,33.325839226408625,1.0459852580831481,58.30875009637398
33.62267377347031,12.800392498000678,38.698495686652265,1.5073577143301606,87.81202859737607
33.43376073687303,12.05714047438803,39.44629574573791,4.317508845540279,193.09877992139857
34.34880192753527,12.805904084937136,34.21930810313306,1.0253079192310934,72.04763170996004
32.33697868148883,11.91121176188056,36.3844308724641,1.8040402570874932,88.68672712366546
32.64916258411862,12.0864987093477,38.990646817608315,3.7436689468329307,200.59305968647078
31.727607169483,9.801979247014682,41.291992751538714,4.459475988463466,201.53665476237018
32.422418761901056,13.00796044217273,38.03326993228065,4.259806297513003,181.91513955532886
33.490490640958306,12.381137323487792,36.83519529403338,2.121346547302799,122.42512052564052
33.984085201638955,13.097811120845618,37.70736569423226,4.56089610673768,235.57299585883433
31.801185078569087,8.814119083986942,40.19980227063709,2.1862454374840006,91.27124078704983
34.13048769613736,14.2972121752588,36.966457313400745,2.6269984907963386,113.95666291432303
34.76232921644644,11.846451409029308,36.721292789359595,4.73245702559012,259.1315469678014
33.53746537419081,13.219001098411269,37.22761036450875,4.2481644952360735,188.6199869044571
35.439834556325486,10.856103480161917,36.47467422678606,5.24611705247089,295.1593116886637
31.994074041165355,12.674051295568827,38.19627250559167,4.288064461501717,196.39080838212848
31.38194888569516,10.841242880508979,40.599485533551295,3.841543016677358,204.84498934603556
30.68766367642444,11.313854143234614,38.51692683698565,1.4683738391404624,66.84632244204342
34.94485760493594,14.105434489253465,37.59623439659794,2.8385790152971677,153.99269938650525
33.85067535326027,11.790249359160319,37.53310196973513,2.3260118384086272,105.4183118781475
32.92773992781641,12.239176160497696,35.49889470608535,2.2199482168954177,107.741552723325
33.36395921421577,12.95707450375763,39.41297564343545,5.865052773762228,294.0710221960258
31.53686423851211,12.545250076769864,37.875460484779516,2.965488623333802,128.23068205106065
36.17947757350188,12.165460795657934,37.711232138255,5.460232775885567,287.82812570268084
33.16798753656779,12.401457102712849,43.108972108551775,4.1556931299863145,197.52038516988404
33.14221323298636,14.643757143762102,38.4780046533851,4.974056517708242,244.13082757861173
33.9434966110683,11.936619323263056,36.79713431984771,3.5131854655259604,155.77228578412777
33.625312001257726,12.221208951386464,37.31782784607113,3.8845194231317954,142.97929798068355
33.29104923156287,13.155719835608373,39.83751313471481,3.4625884690943196,169.3088682027126
31.972383207921094,13.216078526253781,38.18123265686042,1.9762149389902226,147.06305538176946
33.6129088642768,13.305733336116418,35.698755234692214,4.612260576307527,246.30511457333685
35.44663184541754,12.702603244232103,39.470766295320324,2.403861812204279,119.80788301552604
34.74904606000147,10.742694595996468,36.93096946313761,1.1215798321572692,50.8211750236981
35.07114261463121,13.796774685531206,40.997276441948074,4.227361479535839,211.81739183303287
32.335419620639456,10.739020067679443,39.72807690514344,1.8855533970352447,105.22005215526644
31.713513733663845,12.332899011762937,37.284284966946,5.702292921764571,261.4983897820516
32.836477003870456,11.170296564978706,40.04962617877618,5.769642885012937,310.7685781440243
33.0724423859753,11.929447818747708,38.10856881684384,5.574321951102243,293.023723863937
34.422448974012234,12.361638651333829,39.36443788019555,2.850793501277222,156.90338957801978
30.799795981370735,12.3534929369953,38.77557250767116,1.0772830826443371,62.6336689084114
34.988415415298796,12.464112829658813,36.6458293520146,5.641592812938627,282.47197380081116
32.79458973184732,13.775082395964512,36.97032026829206,3.1409207415865716,170.503261798665
32.44505460906836,12.498887731665377,39.647937308129855,5.833274095218348,303.49998743574497
31.684264312161783,11.731427701180287,37.46435946862953,5.818099885446264,283.82418005349274
30.8486863265745,13.060495885117193,37.35416245881281,5.265047277336801,251.780328408902
34.07012175915049,13.308417537817105,36.47180387304103,2.4722444603479286,125.64934892263616
33.09531335734493,10.649631403349309,38.67775850494954,2.9254886430096265,177.25483518038507
31.32305083033663,12.657140076834844,41.300039870789035,5.255683357584284,238.00202636613622
31.316397596317298,12.771290016541988,36.291947337193164,2.584610025781388,99.87999597402063
32.563479890922835,11.672680146304009,38.03875113067641,1.8474637334304624,95.66840349625345
35.16972798287621,13.513277494642782,40.259552888664686,3.784006312291751,190.2180696517079
32.66253124322731,11.834938854264221,37.87257377400685,5.680773870803905,287.50552682760343
31.045914160946463,12.138134098818696,38.72379487399957,4.480148983374865,228.88651312691326
32.68053401668827,11.809620993287744,36.30017035496499,3.8503058504468246,188.05124742964514
32.64545935932803,12.017136952339614,38.685291355532236,1.4858824688538426,104.09139221473377
29.494047364175955,10.794097404415279,37.70056917599272,4.075036133495849,171.73372710526212
32.929416673526845,10.415944029146276,39.577167993087784,5.950269250521316,280.94352203046094
32.69978511072872,13.75395556954747,39.8998176825036,1.70042007618262,82.95590860615006
33.905068274257445,11.068342516849839,42.143301827229784,3.591648261818684,146.71863686785082
35.40364292342895,10.909468415598063,38.92741307714172,5.386865359639777,265.82617989334744
34.46453453841208,9.631270875035913,38.521274106531465,4.703843088771022,268.4215577531115
32.65044470227872,11.297142077541547,38.311014882523736,4.48507870497634,224.67166501473625
31.561516318635828,10.544601227251752,37.4349339315029,4.512420419935546,230.235039111151
36.345367744224816,13.806216676150006,38.541574149538704,2.797455756098776,114.66949250148718
33.07698396421883,13.110798798276898,37.52735774377755,2.4679592213224666,111.07073290533378
33.01810807948683,11.243034620304504,38.26953756203138,5.046805777392568,244.83636126314968
32.968637386756996,14.47767938587874,40.10815605697274,5.050566973395904,246.17404673467053
33.25751018899821,13.079942035690754,36.38953189555257,5.335361592900519,292.4009555451013
32.812331464498875,11.642685478140516,39.82380569780647,5.566202762782357,289.46395935362034
32.25423939105569,9.25065371363907,40.10738410774378,3.556711994304689,155.6064405764938
32.28908337638749,14.520036829849817,37.811090356814276,3.507581473435998,180.30916924044
32.9574207487192,10.471470286560045,34.60503216158625,4.991475894833876,259.5382297116295
32.2935477975261,10.19006137834742,37.02748482064891,4.249819653888826,235.29396346486664
32.073300482519684,13.124827475210605,40.075191274497776,4.509834386288517,257.10253304579334
33.138359295999464,14.6837276469732,37.963411100321785,4.978963347180505,228.64628352246788
32.66852961735289,13.52270010036157,36.401116428328145,5.450026709087831,256.2841852301848
34.95519088515749,12.620300032057596,37.19236012603485,2.689975784257679,109.34723203459161
29.553739249089084,12.654229775831814,39.344992042407284,2.87791476319972,139.21534097784638
34.4189589074992,12.938757114658339,38.87477370912221,1.469909699204345,82.82265244914394
34.619910750246916,12.834821448765442,37.61770864132849,3.89140070498087,214.31672558082556
30.304592697869406,12.309310566366314,37.4130809410965,1.1797113689837104,57.466547976335065
32.55450612769555,12.114621214347064,37.37318696152988,3.3279900906623006,160.00255406801813
32.51712687420547,11.931147559310526,36.5241437048024,3.713223173537883,188.69631852186893
31.170234796866833,11.170638952246655,40.58460110315111,2.432706260641422,104.93245499947064
31.98883830613186,11.691257415446549,37.484287249261854,3.9541663028450538,239.49908957614815
31.55625140089442,10.137747504385075,39.94745363332079,1.1525012496952471,25.471841942401184
35.27795157645071,11.891826410525775,40.43410568307592,1.186740943746072,63.03185876521809
34.2163819110917,10.91254978213399,39.59729743703674,5.113002803298292,296.12226454950735
34.65302162349241,10.786051751062653,37.30940749965112,2.8009532070563146,140.1836572440157
33.9381736832562,12.197883566268827,38.64596814453858,1.6353025632594238,77.9643474629413
31.5322326974176,13.531202514979059,37.96128702977453,3.611216300274022,173.41190655749256
32.318123653836295,13.010148266602544,36.5540770228318,4.849967765493054,238.89055463940454
33.63618692959629,10.272449336014505,38.51897485075457,2.0791051374842158,131.4122263677414
31.41123384844047,10.91140904977263,36.113536334144314,4.114452379095001,161.4853807281599
33.92689795922411,13.034848306787037,39.9002870215385,1.42673732496884,102.0055402743685
32.687576982394425,10.91926386710786,37.256612324322575,1.2584086058430386,34.44128724314903
32.51273295018552,11.752903535003274,38.321855449396544,3.65677315784074,177.5056113073487
33.92424795866454,12.605057308927007,38.453260594473825,3.7031756080505325,176.57389199655339
33.57754230493185,10.934821099650001,37.58575204207347,4.187149507491033,221.12854076996604
32.5307439844352,12.115913056760556,38.93871008236044,4.6304566686133075,199.56034639299043
34.507128744373524,10.532571955589976,37.24015414940396,5.879260397312673,303.20647318727254
31.594617674120133,11.338495591653665,39.39407567593159,3.5815017415059764,219.56127954103587
33.80071628902754,12.35176012755679,35.8464325116052,2.6147823647062296,103.47563814345527
33.7710316353589,10.247706893115163,38.20220732727426,4.975930973843518,252.5906720443838
32.59758962889181,12.484522211756438,41.102286398493256,2.354161256310371,104.46841925958638
33.42397292891475,11.97839842118065,36.39946988063108,3.1948571035281805,168.26059930026975
31.373552350699107,12.607738949858863,36.91560804716024,1.3922819067113297,69.99705088388153
34.201235124968974,12.246305547471128,38.82225255945426,1.1267537170772877,43.50794767297819
32.75962722262411,13.50055447297123,38.287330851103356,5.813242073389626,300.41954936690274
32.32046007332525,12.137746952912698,38.561008158837694,5.1799006025610295,295.0819923237864
34.363711993587955,11.527653904762222,38.78269940823626,4.47987103046849,220.17547568887855
32.084353202294416,12.134527253335513,39.01555434969883,3.044764722071349,166.6333949465311
31.169000314727374,12.597627831940027,39.775519747129955,1.8664716003542288,67.45812086028816
30.976382074418925,12.053746077358275,38.65570985108562,1.7821852133554303,69.98053313141135
33.78781293674933,12.044650860324271,37.613987752610335,2.2512144908229765,122.00885009875637
31.335441841754832,11.22780914341257,39.07611792192437,3.7461333235306022,216.9889867472494
35.28123243657967,11.270808990693958,41.03981109583235,4.572979613500312,235.7612476507288
30.29349176975116,10.457134201020336,37.78778600578788,4.300986883588656,208.7881835689697
35.20539327877705,13.924534417505633,36.44075311252698,2.3996694847297144,119.9693023449528
33.2743227073634,10.631750441069586,39.77132907085915,5.77432640331597,263.70816548640414
32.87427295456849,11.237804282424502,37.80739013767424,4.689484583478842,246.56453570104946
32.29160518714836,11.209752007873883,34.52372872637754,3.7717702625570033,206.23517437431838
33.51887694865769,12.984416814638886,39.355874683440675,4.058603731171761,193.88837990192644
32.9510748868477,11.675555353878769,37.14347490247373,3.0980003121389497,145.49917265175745
34.43429244662148,13.372516279941108,37.855146748313345,2.238654947505787,117.25031196833032
33.14849594326065,11.259160313331744,38.53116852891042,2.779863393256308,130.2587749420035
33.19539228990044,12.306893578446182,38.304799487646505,4.789230552321845,238.1388753235758
32.52730412412199,11.081118241414266,39.13512290742246,1.0719674431487793,95.59280794076928
32.92597068916261,14.359664040550728,37.30322180708825,1.5803632025345813,74.07764611180914
33.400142299559676,10.693641739067536,38.82096927708173,1.2300132101087637,54.33385746501375
30.776781089546386,12.34080278124973,37.58472531586573,1.2036440115948506,47.23136446703934
31.247358951262573,12.697154569025308,39.182096769420006,5.277302920055036,278.74898543275054
33.96624332222953,12.455179007196648,38.98458797442088,4.518289296900118,222.28998138064384
33.222125069566324,11.79618357523452,36.50329807672865,3.370869145436626,155.5559965054028
32.76082166274152,11.857197230293231,39.73757138588005,1.4891708032550075,100.88462080821063
33.02396411298501,12.048192619177021,37.14245848781752,3.4580793755841617,201.2960288694808
33.45185621697017,11.838297798208663,39.29289247724983,3.3673588539028283,156.3594713803673
32.29831241559783,13.060267028474401,38.58765970144214,1.866009349550076,55.96966845029148
31.988203856976995,14.431575301750486,40.941093882872195,3.169258246189865,178.6131861062317
